"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"125","g__Peptoclostridium",-1.11187005051072,1.013146883794,0.0482233373390487,0.209086254337815,-23.0566798538513,4.84559296833107,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"126","g__Romboutsia",0.220277684236018,0.146642282575502,0.0482233373390487,0.209086254337815,4.56786478064115,0.701348269114696,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"127","g__Anaerococcus",0.311058521060826,-0.286463829537077,0.358717826954343,0.551242487483425,0.867139845548901,-0.519669357935134,0.396150316616381,0.60899819143105,0.796692889351205,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"128","g__Ezakiella",-1.35702887964231,2.56688103198673,0.0482233373390487,0.209086254337815,-28.140501145769,12.2766608456216,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"129","g__Fenollaria",-0.899727474734582,1.84795350335114,0.334371466603653,0.393837741748877,-2.69080219037073,4.69216966140703,0.0310496577432644,0.00222883858550165,0.154573296156686,0.0638005045099846,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"130","g__Finegoldia",-1.03682343784585,1.95561606766716,0.380153708876063,0.555941970884143,-2.72737951422664,3.51766222031598,0.015578755527644,0.0031087971695381,0.110944426183845,0.0647195047112931,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"131","g__Parvimonas",-0.264524770776453,0.950927375106962,0.0763473271279662,0.223926045923542,-3.46475483461368,4.24661352450107,0.0741549662373007,0.0512279787835516,0.273894955940998,0.341374690092434,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"132","g__Peptoniphilus",0.0308026508162935,-0.182457672742426,0.213189372404514,0.474956131897704,0.144484926564948,-0.384156894687115,0.887333474790652,0.70707226706993,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"133","g__Selenomonas",-0.0516967897266079,0.52456165610067,0.108501150245344,0.225444212164151,-0.476463056932671,2.32679140912575,0.68072312625756,0.145460025713434,1,0.497169341617558,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"134","g__Dialister",1.01100460891858,-1.97158131902247,0.187051066470444,0.306839428286414,5.40496575612059,-6.42544972148145,0.000430204018991703,0.000121586140544469,0.0140738171927286,0.0139216130923418,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"135","g__Veillonella",-0.0417310122659643,-0.0838883315073804,0.266010230580085,0.470800158551089,-0.156877471121926,-0.178182462311718,0.877949934835997,0.861552317250777,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"136","g__Fusobacterium",-0.482042331413281,0.61997633311139,0.146065052200381,0.35311231374298,-3.30018936187408,1.75574826756863,0.00707561232299438,0.10689992145413,0.0704484879115528,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"137","g__Leptotrichia",0.208007706892357,-0.539649857601701,0.129251696398665,0.295406560261287,1.60932283821465,-1.82680390416645,0.146212067842753,0.105150719669958,0.418532044199881,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"138","g__Longimicrobiaceae",-0.424517634684201,0.613080015460992,0.0482233373390487,0.209086254337815,-8.80315751893117,2.93218708902047,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"139","g__SH-PL14",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"140","g__Belnapia",0.876880229989508,-1.52562211952799,0.0482233373390487,0.214885183096886,18.1837317443282,-7.0997083072039,0.0349751719594595,0.089082424162191,0.166860716223255,0.407997502662835,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"141","g__Craurococcus-Caldovatus",-0.864334543543398,1.3311034546754,0.0596530151827071,0.208529134082175,-14.4893689094522,6.38329728138058,0.0438674636321115,0.0989280524994037,0.18287850507631,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"142","g__Gluconobacter",1.17458993393371,-2.1928758845063,0.0482233373390487,0.209086254337815,24.3572925215732,-10.4879007539316,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"143","g__Roseomonas",-0.522047905271234,1.58588643371321,0.152004823211894,0.245580158131873,-3.4344167128401,6.45771403429758,0.0264284764546804,0.00296081934015235,0.146702085188219,0.0647195047112931,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"144","g__Skermanella",-0.106624935178497,0.448236127114866,0.104384394472283,0.221244145901515,-1.02146432632523,2.02597960406327,0.414476346237474,0.180013506189338,0.825348550333752,0.572542957185532,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"145","g__Brevundimonas",-0.229585233801904,0.30333066575581,0.25364559483308,0.397504055584367,-0.905141813927383,0.763088228898409,0.388977943602588,0.464941700609413,0.795320973973149,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"146","g__Bosea",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"147","g__Methylobacterium-Methylorubrum",0.49686409849418,-0.57078199112256,0.377303054277149,0.511295796367809,1.3168833192885,-1.11634399339352,0.20642846605391,0.28076007228394,0.52967836671169,0.698848440793721,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"148","g__Microvirga",0.14585002339476,-0.167534177868308,0.088725993771025,0.214193612115172,1.64382518804077,-0.782162344683859,0.24193425625524,0.516018479158114,0.559625703863131,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"149","g__Devosia",-1.76982270772131,1.88222650456097,0.0482233373390487,0.214027136147407,-36.7005438731467,8.79433579517985,0.0173420398443747,0.0720801521132872,0.116803738951818,0.373259967327855,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"150","g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.529463592523991,-0.712254154467964,0.35538206971711,0.533932998663036,1.4898432916029,-1.33397665297227,0.152679039445047,0.197981970319842,0.426384146742874,0.596550936884788,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"151","g__Aureimonas",0.0519392880585094,-0.0626532083699349,0.0995248082129185,0.218940213179444,0.521872777161178,-0.286165832489549,0.693790775463072,0.822563197906906,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"152","g__Mesorhizobium",-0.52440711108798,1.66107814009759,0.115566406130446,0.225722238903974,-4.53771237375034,7.35894765249178,0.138088117969409,0.0859829536728578,0.405412551474292,0.401838701858866,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"153","g__Phyllobacterium",0.328928683970749,-0.526454975029229,0.253412226955881,0.413882056901506,1.2979984743515,-1.27199274829765,0.218682223584789,0.227473379658407,0.538475582805555,0.643103752367596,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"154","g__Amaricoccus",2.29649716945729,-4.60360417498808,0.0482233373390487,0.209086254337815,47.6221119519596,-22.0177275142638,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"155","g__Paracoccus",0.846906754083076,-1.27913909095322,0.0559298546476646,0.287533439172816,15.1423020749517,-4.44866202217413,5.23232292209581e-06,0.00433536146393494,0.000450366122648596,0.0794465646884056,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"156","g__Rhodobacter",0.204121189740746,0.178955271566045,0.0482233373390487,0.209086254337815,4.23283001559205,0.855892091676729,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"157","g__Rubellimicrobium",-0.708356506293547,1.25542858019438,0.0590978051226517,0.208464545347136,-11.986172833719,6.0222642565134,0.0529901295811414,0.104755214106125,0.209219649553127,0.414724814657899,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"158","g__Altererythrobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"159","g__Novosphingobium",0.998881810086375,-1.70862448967329,0.0482233373390487,0.228579369929486,20.7136599249329,-7.4749724360531,0.0307104526836209,0.0846641482018367,0.154573296156686,0.401838701858866,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"160","g__Sphingobium",-0.0789516952318927,0.148933575383415,0.240329392323316,0.421180296999283,-0.328514521127231,0.353610025075955,0.746782972351079,0.728247518853796,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"161","g__Sphingomonas",-0.0209851303387629,0.238157128775368,0.411088722002029,0.533259584657005,-0.0510476916918664,0.446606372632856,0.959769966988625,0.659730851476173,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"162","g__Sphingopyxis",1.51647598627226,-2.09381933179543,0.110404425263167,0.268875716411361,13.7356449495344,-7.78731288842773,0.000162765667919367,0.00146657333050633,0.00621222299225583,0.0623884617301792,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"163","g__Candidatus_Alysiosphaera",0.447868950119551,0.103437113487538,0.0567389265153146,0.208220724509814,7.89350411835277,0.496766658223123,0.0802237368730002,0.7064816209881,0.287050558498704,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"164","g__Achromobacter",-0.259047880200665,0.568694059697299,0.279378158418092,0.422024706392157,-0.927230251883174,1.34753736234782,0.37800214390927,0.21074756417204,0.779842260857864,0.610901167030343,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"165","g__Burkholderia-Caballeronia-Paraburkholderia",0.193846738690376,-0.196276906251452,0.304095708300305,0.415910525051099,0.637453056387582,-0.471920988840899,0.538150235519139,0.647112055762439,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"166","g__Lautropia",-0.146101835892735,0.191920796403312,0.0482233373390488,0.417631768209579,-3.02969151358236,0.459545492015829,0.029091697707214,0.66513182034496,0.151409063067091,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"167","g__Limnobacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"168","g__Ralstonia",0.476069330130078,-0.846919598788432,0.38376898576754,0.456817575398035,1.24051017092467,-1.85395581168367,0.225864844271626,0.0751239851327883,0.544453150928445,0.373986795552359,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"169","g__Acidovorax",0.376798061361837,-0.837928261571146,0.0482233373390487,0.233542749274605,7.81360399660117,-3.58790099103393,0.0159876247339166,0.0696621896776657,0.110944426183845,0.370991661306638,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"170","g__Aquabacterium",0.332044534840566,-0.422097628951253,0.259463307149703,0.367760902331241,1.27973600000784,-1.14775014493267,0.224826517256565,0.273439063690812,0.544453150928445,0.688104896540615,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"171","g__Comamonas",-0.586207738670712,1.25760365923526,0.127081260376074,0.249583597037006,-4.61285744991776,5.03880733415662,0.0439227850619959,0.0372022390757249,0.18287850507631,0.293769405115207,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"172","g__Curvibacter",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"173","g__Variovorax",0.108634094350558,-0.0882919723513008,0.194219896040022,0.316694983834262,0.559335560184693,-0.278791824494155,0.58957862532036,0.786704561446607,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"174","g__Conchiformibius",-0.140870597520093,-0.0161354784395734,0.0551979652482425,0.208089223739228,-2.5520976522695,-0.0775411534995871,0.237744014949271,0.950734349409683,0.559625703863131,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"175","g__Neisseria",0.0679317252348624,-0.247579150396027,0.163896649069181,0.412429267118936,0.414479036762906,-0.600294814491501,0.684389961728622,0.557271090475604,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"176","g__MND1",-0.950428697266873,1.32993996082738,0.0482233373390487,0.209086254337815,-19.708895105799,6.36072402291272,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"177","g__Herbaspirillum",0.838558167396506,-1.49019155845725,0.0671770261602596,0.212333517069976,12.4828116891631,-7.01816453200905,0.00635651155608911,0.0197045661917219,0.0661655066520184,0.187381473864545,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"178","g__Janthinobacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"179","g__Massilia",0.107938011232578,-0.00950987774341694,0.366622333038086,0.471521790337038,0.294411991593991,-0.02016847988429,0.774463948935959,0.984305721150828,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"180","g__Undibacterium",1.77698572584053,-2.15298297170893,0.0482233373390487,0.209086254337815,36.8490822886623,-10.2971043148079,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"181","g__Cardiobacterium",-1.29791377139482,2.15300352400582,0.262056300964704,0.324762713010093,-4.95280505226104,6.62946649278332,0.126832085211317,0.095310271823895,0.387260633511887,0.411812306559848,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"182","g__Escherichia-Shigella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"183","g__Pantoea",0.197704298925491,-0.194567177554033,0.0856658629161516,0.260165926111102,2.30785393615892,-0.747858032227266,0.104235560652824,0.50883218014296,0.336196385767559,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"184","g__Aggregatibacter",-0.762100212009957,0.709477987971939,0.223169478534791,0.323122671943843,-3.41489444261595,2.19569237808,0.0269060592921625,0.0930988220252838,0.146702085188219,0.411812306559848,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"185","g__Frederiksenia",1.74422654059128,-2.33936511180624,0.0482233373390487,0.209086254337815,36.1697600547213,-11.1885170032583,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"186","g__Haemophilus",-0.412595919819555,0.94157393350168,0.289946295862108,0.427198377421012,-1.42300807324601,2.20406720452906,0.171835009050627,0.0407766415424874,0.462943730265808,0.311261697107654,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"187","g__Acinetobacter",-0.134484095827136,0.270019824778563,0.312760867744289,0.502244022271802,-0.429990160844192,0.53762675672511,0.671385334415197,0.596231815094867,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"188","g__Enhydrobacter",0.153190891524832,-0.0890307666860477,0.220521554840798,0.427678692524292,0.694675364661861,-0.208172088631679,0.503078904487448,0.839273288864263,0.97631414514937,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"189","g__Moraxella",-0.8041114380696,0.951226514548307,0.0482233373390487,0.259799453525718,-16.6747363919683,3.66138766513666,0.00357722958793877,0.0671664544574275,0.0511990984773736,0.370512667324888,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"190","g__Psychrobacter",0.62442241926013,-1.4392998037932,0.055921943220904,0.20907911454072,11.1659642583149,-6.88399607466714,0.0079253892074668,0.0204564927799722,0.0725965651403959,0.187381473864545,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"191","g__Pseudomonas",0.0501973631812233,0.0237085641073276,0.333324534933145,0.570666096228711,0.150596064556998,0.0415454225579676,0.881336985065006,0.967145804208014,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"192","g__Photobacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"193","g__Luteimonas",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"194","g__Stenotrophomonas",-0.937709123904049,1.67716966051088,0.114480500513955,0.236966262633664,-8.19099427146321,7.07767275337286,0.001210145644457,0.00210326412855035,0.0251930320527867,0.0638005045099846,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"195","g__Xanthomonas",0.240731326173537,0.068080599252969,0.120658043923955,0.254498806376335,1.9951535624534,0.267508520854499,0.0930491158058707,0.798035546500184,0.311903820969987,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"196","g__Treponema",0.375233133743815,0.00278659605570783,0.0566197977107517,0.208209758058249,6.62724257088896,0.013383599701068,0.0953417793358039,0.99148024446886,0.311903820969987,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"197","g__Phyllosticta",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"198","g__Cladosporium",0.375906161011361,-0.552188297043426,0.28929377524401,0.467106015866119,1.2993924971054,-1.18214768872018,0.210206301408857,0.252528855977231,0.52967836671169,0.672431488590535,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"199","g__Toxicocladosporium",-0.303806966912871,0.528005900183636,0.0489585562562722,0.215210698389449,-6.20539064351902,2.45343704627614,0.0249996599971769,0.133626332167045,0.146702085188219,0.493555323649247,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"200","g__Neophaeosphaeria",-0.813034235093753,0.438601265792243,0.0482233373390487,0.209086254337815,-16.8597670745488,2.09770492652093,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"201","g__Alternaria",0.30425056926678,-0.687259393458561,0.148182256242868,0.307348402177012,2.05321863076588,-2.23609229327552,0.0702469629847622,0.0521751709748262,0.26371400858214,0.341374690092434,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"202","g__Aspergillus",-1.94548075973076,2.40320722258044,0.0482233373390487,0.210370842686936,-40.3431381377126,11.4236706564739,0.00061384767630689,0.00757585226799689,0.015619013097142,0.107242947657348,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"203","g__Candida-Lodderomyces_clade",-0.125037618626615,-0.216378344289181,0.0589314421480812,0.298307907722346,-2.12174713648487,-0.725352358042679,0.0780946836100665,0.495540958862624,0.283867976931829,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"204","g__Debaryomyces",1.53302213381084,-2.28103293254498,0.0482233373390487,0.209086254337815,31.7900464464429,-10.9095308047346,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"205","g__Candida",-0.448608971852201,0.617973501319331,0.102879633962195,0.26257632421208,-4.36052262799702,2.35350046571678,0.0487765413643235,0.142846819176563,0.199461213793394,0.495635175627772,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"206","g__Clavispora-Candida_clade",0.228774899894645,0.183293461955483,0.138672425616803,0.236437019493247,1.64975047401871,0.775231655128856,0.240775626789495,0.5193127002863,0.559625703863131,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"207","g__Saccharomyces",-0.279760570302004,1.34453247568072,0.0482233373390487,0.209086254337815,-5.80135232729877,6.43051586503814,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"208","g__Acremonium",-0.474074000341729,0.511176597577813,0.0482233373390487,0.226928976199102,-9.83080032409638,2.25258407339449,0.0101893097701677,0.153076200497162,0.0897443052833998,0.508035505997829,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"209","g__Fusarium",-0.625769355002874,0.789792437573931,0.0569629761225219,0.281712137353453,-10.9855453067779,2.80354423133359,0.00161510263514203,0.067653713612862,0.0308215419539605,0.370512667324888,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"210","g__Arthrinium",-0.353403854531539,0.268826969002914,0.0482233373390487,0.261337992337624,-7.32848189346222,1.02865628758491,0.00524876984938011,0.379321889701988,0.0608510667244576,0.87742134082581,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"211","g__Cystobasidium",-0.259096400732218,0.674496784825559,0.0482233373390487,0.209086254337815,-5.37284259093397,3.22592600341767,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"212","g__Symmetrospora",-0.149782129292048,-0.547834363082924,0.0482233373390487,0.248351168775289,-3.1060091971437,-2.20588598710647,0.198292253358583,0.270959284498561,0.521941678380638,0.688104896540615,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"213","g__Malassezia",0.302296595978097,-0.463072468988358,0.310757403187112,0.482301135228782,0.972773594056839,-0.960131409951372,0.339629708332257,0.34583353030176,0.727836187964636,0.816452355042298,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"214","g__Rhodosporidiobolus",-0.797413091706885,1.50864453114086,0.0482233373390487,0.209086254337815,-16.5358338038786,7.21541708190623,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"215","g__Rhodotorula",-1.56321003332222,2.5684178974893,0.091596351069784,0.220434041320116,-17.0662915614539,11.6516391121253,0.00341579690734836,0.00728550387601999,0.0511990984773736,0.107242947657348,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"216","g__Melampsora",0.4306851802459,-1.00854708778969,0.0482233373390487,0.209086254337815,8.93105297167298,-4.82359345421245,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"217","g__Puccinia",0.0027427040492502,-0.23849157840111,0.0500919412079157,0.206835787332122,0.0547533991119671,-1.15304793951425,0.961312484998222,0.368088033962812,1,0.860124079362081,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"218","g__Cystofilobasidium",-0.0669604792513522,0.0477393062297968,0.0482233373390487,0.209086254337815,-1.38854925739723,0.228323504005508,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"219","g__Filobasidium",-1.14877939796242,1.38189350118726,0.0482233373390487,0.253867332123978,-23.8220633691439,5.44336874550051,1.84140353603329e-05,0.00553068834206966,0.00105420352437906,0.0904662593095681,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"220","g__Naganishia",0.201094902830243,-0.511944128789095,0.0482233373390487,0.230092730097027,4.17007436495705,-2.22494699668788,0.149834530974645,0.268905354948074,0.42360626658264,0.688104896540615,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"221","g__Hannaella",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"222","g__Vishniacozyma",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"223","g__Heterobranchia",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"224","g__Mucor",-1.42445785803456,4.21145677930282,0.0506400541000681,0.207840440510875,-28.1290745704919,20.262932319384,0.0226225637329782,0.0313924795525186,0.143904641523667,0.266254733982473,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"225","g__Rhizopus",-1.2017038569852,1.98830872078211,0.0482233373390487,0.213046499241065,-24.9195498133251,9.33274532961141,0.0255333013867088,0.0679542883303288,0.146702085188219,0.370512667324888,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"226","g__Magnoliophyta",0.398701516245803,-0.756701094781391,0.285734384505364,0.488198289760389,1.39535714938892,-1.54998718892027,0.181974859319384,0.140696817991355,0.484560962606266,0.495635175627772,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"227","g__Pinophyta",-1.62045387661728,2.72738861839991,0.0533867829362367,0.229322892778669,-30.3530909242591,11.89322437613,7.85538690462329e-05,0.00127828514293668,0.00359776720231746,0.0623884617301792,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"228","g__Aves",0.220358103517244,-1.09982158155159,0.180410867778475,0.263325906974898,1.22142366604998,-4.17665543883014,0.436752898948472,0.149607042794537,0.861878738217801,0.503823717646307,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"229","g__Mammalia",0.00173292056941766,0.0302445274135612,0.348042138156202,0.686528850799144,0.00497905391168446,0.0440542700839965,0.996085268551352,0.965374477168383,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
