"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"129","g__Roseomonas",0.158146241046624,0.115767992414488,0.0932969318763451,0.266089837190086,1.69508512087225,0.435071078388412,0.133881843811392,0.676609257050347,0.470745837917476,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"130","g__Skermanella",-1.26474654586277,1.43829246409372,NA,0.309099419935545,NA,4.65317102307613,1,0.00556620344152485,1,0.0674129083473566,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"131","g__Brevundimonas",0.213147645291302,-0.0948865558125691,0.108813998848157,0.218676817644407,1.9588255881372,-0.43391227673189,0.107449329245101,0.682436596407172,0.441961391989282,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"132","g__1174-901-12",1.90428451556346,-3.6316373894891,0.0763587228775084,0.232412146990524,24.9386637675729,-15.6258501825947,0.00160401247136369,0.00407056446906505,0.0291395598964403,0.0630638674366361,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"133","g__Bosea",-0.961340740960508,2.51686246373548,0.0738403558639637,0.211592311038901,-13.0191780593743,11.894867310527,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"134","g__Methylobacterium-Methylorubrum",-0.15150066760584,0.819114016071782,0.329502666105214,0.413412570140245,-0.459785862726417,1.98134763002951,0.652263692068592,0.0661887313916628,1,0.282924381242794,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"135","g__Microvirga",0.243381185548337,0.272563465195001,0.0738403558639637,0.211592311038901,3.29604567449159,1.28815392136291,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"136","g__Devosia",0.493626671012813,-0.850719061072896,0.109099534986783,0.268292939486585,4.52455339129185,-3.17085892271657,0.0106213579522458,0.0338299498417317,0.094392102573128,0.210712259014215,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"137","g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",0.268655279999386,-0.185051242352188,0.353938839493959,0.44186751764213,0.75904436027279,-0.418793495705792,0.45958848810733,0.681302102513328,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"138","g__Aureimonas",-0.569555314770478,2.12492177607386,0.182816885508004,0.271749924706629,-3.11544151508665,7.81940152648742,0.0356835282941092,0.00144387017613419,0.21253297627406,0.0396467463782789,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"139","g__Phyllobacterium",0.200872010051773,0.0133608099213158,0.221422123398513,0.302744040343214,0.907190333868516,0.044132363121563,0.382162474442933,0.965524773090464,0.991802612244755,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"140","g__Bradyrhizobium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"141","g__Amaricoccus",0.754785759191172,-1.02006821051083,NA,0.259115364018649,NA,-3.93673379567495,1,0.158363257523084,1,0.454252501842529,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"142","g__Paracoccus",-0.453736105594805,1.04172323285638,0.263104088825444,0.359269064513554,-1.7245498069619,2.8995628506642,0.122894372982918,0.0199050419466329,0.450390067822358,0.144564695739688,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"143","g__Rubellimicrobium",-0.396556235285379,-0.364892550023617,0.0738403558639637,0.211592311038901,-5.37045401048657,-1.72450760725673,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"144","g__Novosphingobium",0.30593946928405,-0.472793128403883,0.164805764007193,0.245662374504023,1.85636389071136,-1.92456467685955,0.136975950159494,0.126604581360929,0.473980271980471,0.409355576944543,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"145","g__Sphingobium",0.128661042722154,0.0868211618083607,0.191592689578422,0.318789927247006,0.671534195825835,0.272346000885686,0.510407577851931,0.788455546534284,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"146","g__Sphingomonas",-0.287405755109447,0.888249875518712,0.336555275156869,0.468835003286254,-0.853963007935283,1.89458950226116,0.401569075129353,0.0702578137553113,1,0.289441640271528,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"147","g__Sphingopyxis",-0.276804609033974,0.603104224694261,0.161259300959243,0.281706164124435,-1.71651872101277,2.1408982177183,0.146718973959546,0.0852204382146218,0.493197771471321,0.30455828738996,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"148","g__Candidatus_Alysiosphaera",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"149","g__Aeromonas",-0.00245000818355434,-0.419345886041494,0.175331564814439,0.256418959847375,-0.0139735716506454,-1.63539344474019,0.990119675026465,0.243595461211014,1,0.61038862694254,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"150","g__Rheinheimera",-0.204518841560287,0.974348260019241,0.0738403558639637,0.211592311038901,-2.76974344404668,4.60483774308845,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"151","g__Achromobacter",1.35504010226356,-1.49707717634664,0.216773038386427,0.422111408073883,6.2509623537592,-3.54663993370347,0.000245453626863753,0.00754635013961422,0.0106658867576422,0.082255216521795,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"152","g__Burkholderia-Caballeronia-Paraburkholderia",0.485892307291136,-0.512976741780416,0.274698886811035,0.327362284452814,1.76881789705024,-1.56700012842914,0.110712729371079,0.151557486204448,0.444365822851194,0.446480162061751,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"153","g__Lautropia",-0.481688076894746,0.335963638814555,0.164959437008827,0.287567169405134,-2.92003952989347,1.16829622626788,0.0432417582017866,0.307569199923118,0.231652085238219,0.705790374560419,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"154","g__Ralstonia",-0.0235908930472939,0.424159680042539,0.481864389590706,0.583536844402105,-0.0489575356820452,0.726877289945822,0.961313503320692,0.47355670538964,1,0.98319392166611,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"155","g__Acidovorax",-0.445242404950974,1.40061010796256,0.130951047493643,0.239076466581502,-3.40006753266015,5.858418973601,0.019249632383555,0.00205380571960723,0.139880661987167,0.0396467463782789,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"156","g__Aquabacterium",-0.180726507275157,0.450080588401508,0.265610777708429,0.366249367321427,-0.680418576514044,1.22889110141864,0.507336685661613,0.239369088707167,1,0.606772806257702,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"157","g__Comamonas",-0.41925788299466,0.395216407154885,0.0738403558639637,0.268027435930233,-5.67789629517849,1.47453713379461,0.0108247824051752,0.23678555114133,0.094392102573128,0.606772806257702,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"158","g__Curvibacter",0.417615678568118,0.0308132859258509,0.11748619394382,0.22078106940198,3.55459364670385,0.139564891180722,0.0379661146842867,0.897846628946944,0.21253297627406,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"159","g__Delftia",0.344102485363773,-0.898316435072145,0.0738403558639637,0.211592311038901,4.66008703963607,-4.24550604254704,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"160","g__Variovorax",-0.213767397147214,0.535736079366613,0.157643455268894,0.363428329849366,-1.35601821707466,1.47411755046357,0.20813568726557,0.174547113952165,0.621555887998552,0.464039888311852,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"161","g__Conchiformibius",-0.716699158892175,1.02092045954628,0.0738403558639637,0.222475080751371,-9.70606317516335,4.5889205033584,0.0653592974404456,0.136594292775813,0.309746235696025,0.425393654644673,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"162","g__Kingella",-2.65180730368906,3.6454857936558,0.0738403558639637,0.212932506467041,-35.9127102336085,17.1203817310067,0.0177222857349184,0.0371427034608883,0.13322269966249,0.212547257382543,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"163","g__Neisseria",0.00486659911304269,0.0803466953299803,0.461069352917044,0.599613577409931,0.0105550262281655,0.13399745829146,0.991701342812223,0.894978145081348,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"164","g__Herbaspirillum",1.35299149227009,-2.22545436378139,0.0738403558639637,0.211592311038901,18.3231984250281,-10.5176523327081,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"165","g__Massilia",-0.223866569863766,0.252396300749583,0.304557798732906,0.359591469850771,-0.735054465179186,0.701897352721762,0.481020338591676,0.500490215201254,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"166","g__Noviherbaspirillum",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"167","g__Azospira",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"168","g__Cardiobacterium",-0.871028513429157,3.4470003399971,0.0777593366888658,0.21052302383171,-11.2015939245258,16.3735076442404,0.0566827008200886,0.0388328517224971,0.284996310518841,0.212547257382543,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"169","g__Escherichia-Shigella",0.56986563190085,-0.815858423245075,NA,0.21042467694218,NA,-3.87719936226517,1,0.160693667585428,1,0.45495090303407,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"170","g__Pantoea",-0.907535109276989,1.51727386630679,0.155100783109494,0.294681065929929,-5.85126065183251,5.14886784978435,0.00109986892226356,0.00211759564821733,0.0291395598964403,0.0396467463782789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"171","g__Serratia",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"172","g__Actinobacillus",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"173","g__Aggregatibacter",-1.210625421178,1.8642683324119,0.192968410878527,0.286493866007088,-6.27369741848622,6.50718410971416,0.00151070213815834,0.00128020911175753,0.0291395598964403,0.0396467463782789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"174","g__Frederiksenia",-0.102863142736953,0.907989310472509,0.0738403558639637,0.211592311038901,-1.39304776545847,4.29122072543353,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"175","g__Haemophilus",-0.0565988086267678,0.515164786569097,0.342814543294743,0.433070693599015,-0.165100372005238,1.18956279929229,0.870812336530417,0.25056779077002,1,0.613750318964769,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"176","g__Acinetobacter",0.191187909352826,-0.0794122946077156,0.232612296193458,0.379639527778789,0.821916607511664,-0.209178151369918,0.418323659101509,0.835879387867821,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"177","g__Alkanindiges",0.032918151818474,-0.110802913504332,0.0738403558639637,0.211592311038901,0.445801641031081,-0.523662286972049,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"178","g__Enhydrobacter",-0.511229631809309,0.970347631656168,0.329783384684133,0.470963913971251,-1.5501982681722,2.06034390931149,0.147054381401999,0.0617333233691422,0.493197771471321,0.271242242774513,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"179","g__Moraxella",0.586489054691476,-0.591477093529701,NA,0.265598123019736,NA,-2.22696262610918,1,0.268689869358284,1,0.64183987079378,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"180","g__Psychrobacter",-1.66747639283963,2.33753700437334,0.257702725158357,0.333537323624891,-6.47054233444747,7.00832212409973,0.00293911357145602,0.00218238970889609,0.0451597100570483,0.0396467463782789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"181","g__Pseudomonas",-0.213209588972423,0.705174623107494,0.192861710672864,0.321075053249921,-1.10550501822559,2.19629216275048,0.278028245439883,0.0362174309085479,0.767217183618918,0.212547257382543,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"182","g__Photobacterium",-0.880815357226375,1.54624837784371,0.101480980059957,0.217036844424694,-8.67961027481179,7.12435891676546,0.0130153493681318,0.0191381482441452,0.109128698548182,0.143866079904264,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"183","g__Luteimonas",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"184","g__Pseudoxanthomonas",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"185","g__Stenotrophomonas",0.098433480693983,-0.105488665383314,0.182833055962664,0.288388982055001,0.53837901563098,-0.36578604574843,0.607002284548549,0.725328669063966,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"186","g__Xanthomonas",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"187","g__Treponema",-0.313530002779366,0.018864945543038,NA,0.231777371538489,NA,0.0813925251538427,1,0.942541876181701,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"188","g__Fretibacterium",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"189","g__Chthoniobacter",3.05304550745718,-5.40382798991576,0.0738403558639637,0.211592311038901,41.3465708789624,-25.5388674729408,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"190","g__Acanthamoeba",1.14971426257202,-0.849516292226081,0.0738403558639637,0.211592311038901,15.570269795153,-4.01487316838228,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"191","g__Acari",0.371479196681061,0.0230886987161689,0.118179784163728,0.219864155426366,3.143339610152,0.105013473757897,0.19608425837752,0.933390483120774,0.593699560087491,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"192","g__Phyllosticta",1.18130371338279,-2.40757403663296,0.0738403558639637,0.211592311038901,15.9980771972322,-11.3783625917783,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"193","g__Cladosporium",-0.025167765723428,0.302823258198207,0.298775112498127,0.400547449936523,-0.084236486476382,0.756023433044442,0.933913388038966,0.460622039002808,1,0.965534658678963,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"194","g__Neophaeosphaeria",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"195","g__Alternaria",0.377347563914401,-0.268986744603501,0.101571597227527,0.384388988990831,3.71508939717781,-0.699777445003549,0.00480698735735854,0.50175155123529,0.0528104031035215,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"196","g__Aspergillus",0.563492290169023,-1.16127628838063,0.100271372093893,0.214147717179685,5.61967267827326,-5.42278154385476,0.112110643379888,0.116093045666832,0.444365822851194,0.40171879294237,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"197","g__Byssochlamys",0.0584184078148998,-0.755217156102403,0.0738403558639637,0.211592311038901,0.79114472203417,-3.5692088828481,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"198","g__Candida-Lodderomyces_clade",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"199","g__Debaryomyces",-1.14822648617559,2.71656162423202,0.0738403558639637,0.211592311038901,-15.5501212411675,12.8386594526707,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"200","g__Clavispora-Candida_clade",-0.936847794635337,2.84027038605093,0.117610334960882,0.219650689264383,-7.96569276796074,12.93085123276,0.0795042832731254,0.0491348303340545,0.339841838304732,0.227901978996253,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"201","g__Saccharomyces",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"202","g__Fusarium",0.716631090226228,-0.730999155453853,0.0738403558639637,0.211592311038901,9.70514133960134,-3.45475292492769,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"203","g__Erythrobasidium",-0.76804310437202,1.41959642031278,0.0738403558639637,0.211592311038901,-10.4014003641449,6.70911156148671,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"204","g__Quambalaria",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"205","g__Malassezia",-0.082243448632777,0.43101193333099,0.391018237831365,0.53226200284876,-0.210331490134346,0.809774004201199,0.835184424201829,0.426026402304872,1,0.910527016690805,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"206","g__Rhodotorula",-1.60003752852933,2.01394975560923,NA,0.277372228464783,NA,7.26081975385987,1,0.00191070014844503,1,0.0396467463782789,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"207","g__Filobasidium",0.293066669751827,-0.488903355362114,0.104566455544014,0.215320088966488,2.80268340575502,-2.27058867432572,0.21818273934141,0.264104275260754,0.642754556438207,0.639719244520493,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"208","g__Naganishia",-0.165450568270651,0.538516803795822,0.0738403558639637,0.211592311038901,-2.24065236867847,2.54506792402686,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"209","g__Vishniacozyma",0.476159439318684,-0.57513360945921,0.0738403558639637,0.270561402517698,6.4484987070744,-2.12570456874974,0.0232141020468865,0.16742172101222,0.158146070194415,0.4562241897583,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"210","g__Wallemia",0.692361463526287,-2.29874335997978,0.213276279332325,0.274763746222795,3.24631255615378,-8.36625425144632,0.190233559519117,0.0757344572989863,0.584097408100952,0.289441640271528,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"211","g__Trebouxiophyceae",0.628039457575491,-0.462638072466152,0.0738403558639637,0.211592311038901,8.50536878143613,-2.18645975458483,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"212","g__Mucor",0.670801313770631,-1.99852486070293,0.0738403558639637,0.211592311038901,9.08448105269767,-9.44516769484835,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"213","g__Rhizopus",-0.712651128204924,0.914784201234696,0.0984650491431552,0.262658349506403,-7.2376049614196,3.48279124936934,0.00544022062489282,0.039974484186625,0.0564746712488874,0.212547257382543,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"214","g__Syncephalastrum",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"215","g__Magnoliophyta",-0.273086886645799,0.832655029189697,0.351487663302294,0.440522573789208,-0.776945865126802,1.89015292003657,0.44852580158571,0.0769925424787394,1,0.289441640271528,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"216","g__Pinophyta",0.42028087151324,-0.416295837602246,0.0974310647419616,0.253191267326601,4.31362289456982,-1.64419508618064,0.0229461646567375,0.198683099518853,0.158146070194415,0.521842357772409,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"217","g__Teleostei",NA,NA,NA,NA,NA,NA,1,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"218","g__Mammalia",0.0754827837793599,0.24679899732017,0.347140956870182,0.475493619642144,0.21744130816459,0.519037453133253,0.829868454502374,0.608916959385292,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
