"","taxon","lfc_(Intercept)","lfc_treatmentTreated","se_(Intercept)","se_treatmentTreated","W_(Intercept)","W_treatmentTreated","p_(Intercept)","p_treatmentTreated","q_(Intercept)","q_treatmentTreated","diff_(Intercept)","diff_treatmentTreated","passed_ss_(Intercept)","passed_ss_treatmentTreated","diff_robust_(Intercept)","diff_robust_treatmentTreated"
"210","g__Arthrinium",-0.640218723173091,0.72786674723066,0.040226889512942,0.14397571408686,-15.9151933178208,5.05548280727082,1.78257154616013e-05,0.00391499929642382,9.32740925316347e-05,0.00967093669123119,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"211","g__Symmetrospora",1.05589316849446,-1.87749262558907,0.0417280781944805,0.142870704161771,25.30414086106,-13.1412008963237,1.44836012694831e-05,0.000193654945215588,8.35592380931717e-05,0.00103743720651208,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"212","g__Malassezia",0.132003972200118,-0.219072835487915,0.194656152085504,0.338580842212769,0.678139225428306,-0.647032578855263,0.499349382251147,0.519187784428085,0.588238801081194,0.596006385185302,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"213","g__Rhodotorula",-0.690589863695935,0.732087945910735,0.0539063920495933,0.167133113050914,-12.8109086406785,4.38026871244669,3.67713362203934e-10,0.000408108512950584,4.13677532479426e-08,0.00173253613988456,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"214","g__Puccinia",0.179166040047741,0.0157899171555456,0.0680435133715421,0.160557279818732,2.63310977299819,0.0983444486190369,0.0272195185973623,0.923814273986246,0.0460480577774927,0.953478035077547,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"215","g__Cystofilobasidium",-0.283190375932467,0.65956648848693,0.0690852883958023,0.146402210238816,-4.09914154675041,4.50516756141197,0.0148634731696197,0.0107798259546592,0.0267542517053154,0.0220496439981666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"216","g__Filobasidium",-0.123945193552892,-0.0391792209238765,0.0577325312877771,0.151415566141388,-2.14688652633413,-0.258752926943402,0.0498049335417023,0.799591401290589,0.0800436431920215,0.856705072811346,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"217","g__Naganishia",0.159652721339381,-0.457987790043863,0.0544688802131213,0.143530899801063,2.93108139390245,-3.19086545600037,0.0189667275234748,0.012786738475135,0.0336024700219042,0.0252369838325033,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"218","g__Hannaella",0.659928548892234,-1.07544313676871,NA,0.142895648129566,NA,-7.52607340283439,1,0.00166884223247723,1,0.0048139679782997,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"219","g__Vishniacozyma",-0.236772464379729,0.270116849426519,0.0450877712898617,0.150193291771422,-5.25136766813244,1.79846147747802,0.00037265379653814,0.102308290412016,0.00106135574963394,0.1475600342481,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"220","g__Wallemia",0.2422108577411,-0.894004751897784,0.0802053609389269,0.155834138265006,3.0198836450039,-5.73689925616602,0.0391677190514841,0.00457320692667882,0.0652795317524734,0.0109465059415185,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"221","g__Mucor",-0.321682624250853,0.252675076669295,0.100249707623331,0.175831887244924,-3.20881359035492,1.43702647243576,0.0106792261882134,0.18455041906952,0.0205369734388719,0.251659662367527,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"222","g__Rhizopus",-1.07351991649381,1.21037231218862,0.0392265802215067,0.150989227147225,-27.367155393914,8.01628258556762,2.23150027068811e-08,8.99732810441045e-05,4.56443237186204e-07,0.00065303187854592,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"223","g__Magnoliophyta",0.140139360163737,-0.334079134806266,0.15696536467765,0.262049948157128,0.892804348599662,-1.27486815836326,0.375528890137044,0.207270788572892,0.459206523265408,0.272724721806438,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"224","g__Pinophyta",-0.141242914352224,0.0839558601686812,0.0573256565188208,0.178041799458013,-2.46386911078553,0.471551402110382,0.024705360015591,0.64324232993972,0.0421114091174847,0.712953321361759,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"225","g__Mammalia",0.181707728052332,-0.232079424961978,0.166415739074241,0.313493204019258,1.09189028070998,-0.740301295168496,0.278912025869132,0.461782945779694,0.352557336070533,0.543109511510784,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
